game_id,Source,DistanceToStation,TimeMeasure,Temperature,DewPoint,Humidity,Precipitation,WindSpeed,WindDirection,Pressure,EstimatedCondition
2015111511,Meteostat,2.92,11/15/2015 17:00,46.04,37.22,71,0,0,NA,29.846,Clear
2015111511,Meteostat,2.92,11/15/2015 18:00,44.96,37.94,76,0,0,NA,29.8725,Clear
2015111511,Meteostat,21.5,11/15/2015 18:58,35.6,35.6,100,NA,1.68,NA,29.8858,NA
2015111511,Meteostat,2.92,11/15/2015 19:00,41,35.96,82,0,3.36,150,29.8991,Clear
2015111511,Meteostat,21.5,11/15/2015 19:58,35.6,33.8,93,NA,3.36,NA,29.9124,NA
2015111511,Meteostat,2.92,11/15/2015 20:00,41,35.96,82,0,3.36,120,29.9257,Clear
2015111511,Meteostat,21.5,11/15/2015 20:58,35.6,35.6,100,NA,4.04,NA,29.9404,NA
2015111511,Meteostat,2.92,11/15/2015 21:00,42.98,36.86,79,0,4.72,130,29.9552,Clear
2015111511,Meteostat,21.5,11/15/2015 21:58,33.8,33.8,100,NA,6.4,NA,29.9715,NA
2015111511,Meteostat,2.92,11/15/2015 22:00,39.92,35.24,83,0,8.08,140,29.9877,Clear
2015111511,Meteostat,2.92,11/15/2015 23:00,39.02,33.98,82,0,6.96,150,30.0172,Clear
2015111600,Meteostat,3.29,11/16/2015 20:00,48.92,46.04,90,0.012,0,NA,30.28,Light Rain
2015111600,Meteostat,3.29,11/16/2015 21:00,48.92,46.04,90,0,0,NA,30.2682,Clear
2015111600,Meteostat,3.29,11/16/2015 22:00,48.02,46.94,96,0,0,NA,30.2564,Clear
2015111600,Meteostat,3.29,11/16/2015 23:00,48.92,46.94,93,0,0,NA,30.2357,Clear
2015111600,Meteostat,3.29,11/17/2015 0:00,48.92,48.02,97,0,0,NA,30.2239,Clear
2015111600,Meteostat,3.29,11/17/2015 1:00,46.94,46.22,97,0,3.36,20,30.2062,Clear
2015111900,Meteostat,4.6,11/19/2015 20:00,73.04,69.98,90,0,4.72,330,30.0468,Clear
2015111900,Meteostat,4.6,11/19/2015 21:00,71.96,69.8,93,0,3.36,310,30.0556,Clear
2015111900,Meteostat,4.6,11/19/2015 22:00,71.96,69.8,93,0,0,NA,30.0497,Clear
2015111900,Meteostat,4.6,11/19/2015 23:00,71.96,69.8,93,0,4.72,310,30.0615,Clear
2015111900,Meteostat,4.6,11/20/2015 0:00,71.96,69.8,93,0,5.84,350,30.0527,Clear
2015111900,Meteostat,4.6,11/20/2015 1:00,71.06,68.9,93,0,3.36,0,30.0408,Clear
2015112200,Meteostat,5.41,11/22/2015 11:00,24.08,15.98,71,0,5.84,220,30.2623,Clear
2015112200,Meteostat,5.41,11/22/2015 12:00,24.98,15.98,68,0,9.2,200,30.2357,Clear
2015112200,Meteostat,5.41,11/22/2015 13:00,26.06,15.98,65,0,10.31,180,30.2239,Clear
2015112200,Meteostat,5.41,11/22/2015 14:00,26.06,14,60,0,9.2,190,30.1885,Clear
2015112200,Meteostat,5.41,11/22/2015 15:00,24.98,13.1,60,0,8.08,170,30.1796,Clear
2015112200,Meteostat,5.41,11/22/2015 16:00,24.98,14.18,63,0,8.08,190,30.1826,Clear
2015112200,Meteostat,5.41,11/22/2015 17:00,24.08,14,65,0,9.2,170,30.1678,Clear
2015112201,Meteostat,3.17,11/22/2015 12:00,30.02,18.86,63,0,6.96,290,30.1531,Clear
2015112201,Meteostat,3.17,11/22/2015 13:00,30.92,15.8,53,0,11.43,270,30.1501,Clear
2015112201,Meteostat,3.17,11/22/2015 14:00,30.92,14.9,51,0,10.31,280,30.1501,Clear
2015112201,Meteostat,3.17,11/22/2015 15:00,32,14,47,0,8.08,280,30.1501,Clear
2015112201,Meteostat,3.17,11/22/2015 16:00,30.02,12.74,48,0,6.96,290,30.1531,Clear
2015112201,Meteostat,3.17,11/22/2015 17:00,28.94,14,53,0,5.84,280,30.1649,Clear
2015112202,Meteostat,4.41,11/22/2015 12:00,44.96,25.88,47,0,17.21,320,30.0881,Clear
2015112202,Meteostat,4.41,11/22/2015 13:00,46.94,26.06,44,0,9.2,0,30.0674,Clear
2015112202,Meteostat,4.41,11/22/2015 14:00,48.92,26.24,41,0,13.86,320,30.0527,Clear
2015112202,Meteostat,4.41,11/22/2015 15:00,48.02,23,37,0,12.74,330,30.0615,Clear
2015112202,Meteostat,4.41,11/22/2015 16:00,46.94,19.94,34,0,14.98,310,30.0674,Clear
2015112202,Meteostat,4.41,11/22/2015 17:00,46.04,23,40,0,11.43,330,30.0763,Clear
2015112202,Meteostat,4.41,11/22/2015 18:00,42.98,24.08,47,0,5.84,330,30.094,Clear
2015112203,Meteostat,8.08,11/22/2015 11:00,48.92,28.04,44,0,9.2,10,30.3361,Clear
2015112203,Meteostat,8.08,11/22/2015 12:00,50.18,26.78,40,0,9.2,350,30.3273,Clear
2015112203,Meteostat,8.08,11/22/2015 13:00,52.34,28.04,39,0,8.08,20,30.2889,Clear
2015112203,Meteostat,8.08,11/22/2015 14:00,52.7,25.88,35,0,0,NA,30.2564,Clear
2015112203,Meteostat,8.08,11/22/2015 15:00,54.14,26.42,34,0,3.36,300,30.2357,Clear
2015112203,Meteostat,8.08,11/22/2015 16:00,53.96,26.96,35,0,0,NA,30.2298,Clear
2015112203,Meteostat,8.08,11/22/2015 17:00,52.7,30.2,42,0,0,NA,30.2328,Clear
2015112204,Meteostat,2.61,11/22/2015 12:00,48.92,23.18,36,0,16.09,330,29.9759,Clear
2015112204,Meteostat,2.61,11/22/2015 13:00,48.92,23.18,36,0,11.43,340,29.9611,Clear
2015112204,Meteostat,2.61,11/22/2015 14:00,48.92,23.18,36,0,12.74,340,29.9464,Clear
2015112204,Meteostat,2.61,11/22/2015 15:00,48.92,23.18,36,0,14.98,340,29.9404,Clear
2015112204,Meteostat,2.61,11/22/2015 16:00,48.02,23,37,0,12.74,330,29.9286,Clear
2015112204,Meteostat,2.61,11/22/2015 17:00,48.02,23,37,0,12.74,320,29.9404,Clear
2015112204,Meteostat,2.61,11/22/2015 18:00,46.94,21.92,37,0,16.09,320,29.9611,Clear
2015112205,Meteostat,5.28,11/22/2015 15:00,33.08,19.94,58,0,10.31,160,29.8902,Clear
2015112205,Meteostat,5.28,11/22/2015 16:00,33.08,19.94,58,0,10.31,170,29.8725,Clear
2015112205,Meteostat,5.28,11/22/2015 17:00,32,21.92,66,0,12.74,160,29.8725,Clear
2015112205,Meteostat,5.28,11/22/2015 18:00,30.92,21.92,69,0,12.74,150,29.8725,Clear
2015112205,Meteostat,5.28,11/22/2015 19:00,30.02,21.02,69,0,16.09,170,29.8696,Clear
2015112205,Meteostat,5.28,11/22/2015 20:00,28.04,21.2,75,0,11.43,170,29.8725,Clear
2015112206,Meteostat,8.57,11/22/2015 12:00,50,33.98,54,0,13.86,20,29.9847,Clear
2015112206,Meteostat,8.57,11/22/2015 13:00,51.8,30.02,43,0,9.2,20,29.9641,Clear
2015112206,Meteostat,8.57,11/22/2015 14:00,53.6,30.38,41,0,8.08,350,29.9493,Clear
2015112206,Meteostat,8.57,11/22/2015 15:00,53.6,28.58,38,0,9.2,30,29.9464,Clear
2015112206,Meteostat,8.57,11/22/2015 16:00,53.6,28.58,38,0,9.2,30,29.9611,Clear
2015112206,Meteostat,8.57,11/22/2015 17:00,51.8,28.22,40,0,4.72,20,29.9759,Clear
2015112206,Meteostat,8.57,11/22/2015 18:00,44.6,26.6,49,0,4.72,20,29.9966,Clear
2015112207,Meteostat,1.86,11/22/2015 12:00,80.96,73.04,77,0.012,11.43,220,29.8519,Light Rain
2015112207,Meteostat,1.86,11/22/2015 13:00,73.94,71.06,91,0.28,10.31,290,29.8371,Moderate Rain
2015112207,Meteostat,1.86,11/22/2015 14:00,75.02,71.24,88,0.059,11.43,250,29.8105,Light Rain
2015112207,Meteostat,1.86,11/22/2015 15:00,82.04,72.14,72,0,13.86,270,29.7957,Clear
2015112207,Meteostat,1.86,11/22/2015 16:00,82.04,69.98,67,0,17.21,280,29.8194,Clear
2015112207,Meteostat,1.86,11/22/2015 17:00,80.06,68.9,69,0,13.86,310,29.8341,Clear
2015112207,Meteostat,1.86,11/22/2015 18:00,77,69.98,79,0,9.2,340,29.8637,Clear
2015112208,Meteostat,0.31,11/22/2015 12:00,46.94,23.18,39,0,14.98,300,30.0054,Clear
2015112208,Meteostat,0.31,11/22/2015 13:00,46.94,23.9,40,0,14.98,300,29.9847,Clear
2015112208,Meteostat,0.31,11/22/2015 14:00,46.94,24.98,42,0,11.43,300,29.9847,Clear
2015112208,Meteostat,0.31,11/22/2015 15:00,46.94,23.9,40,0,10.31,330,29.9759,Clear
2015112208,Meteostat,0.31,11/22/2015 16:00,46.04,23,40,0,11.43,310,29.9847,Clear
2015112208,Meteostat,0.31,11/22/2015 17:00,44.96,22.1,40,0,9.2,320,29.9788,Clear
2015112208,Meteostat,0.31,11/22/2015 18:00,44.96,22.1,40,0,9.2,300,29.9936,Clear
2015112209,Meteostat,1.18,11/22/2015 18:00,71.6,31.82,23,0,0,NA,29.905,Clear
2015112209,Meteostat,4.29,11/22/2015 19:00,63.86,35.6,35,0,5.84,310,29.9168,Clear
2015112209,Meteostat,4.29,11/22/2015 20:00,60.44,35.42,39,0,5.84,350,29.9316,Clear
2015112209,Meteostat,4.29,11/22/2015 21:00,58.1,38.48,48,0,9.2,330,29.9257,Clear
2015112209,Meteostat,4.29,11/22/2015 22:00,56.12,36.68,48,0,5.84,0,29.9345,Clear
2015112209,Meteostat,4.29,11/22/2015 23:00,54.86,33.98,45,0,8.08,0,29.9316,Clear
2015112210,Meteostat,2.92,11/22/2015 13:00,50,32,50,0,5.84,320,30.0704,Clear
2015112210,Meteostat,21.5,11/22/2015 13:58,48.2,35.78,62,NA,5.84,NA,30.0571,NA
2015112210,Meteostat,2.92,11/22/2015 14:00,50,32,50,0,5.84,280,30.0438,Clear
2015112210,Meteostat,21.5,11/22/2015 14:58,44.6,35.78,71,NA,5.28,NA,30.0379,NA
2015112210,Meteostat,2.92,11/22/2015 15:00,50,33.98,54,0,4.72,290,30.032,Clear
2015112210,Meteostat,21.5,11/22/2015 15:58,39.2,35.6,87,NA,4.72,NA,30.0276,NA
2015112210,Meteostat,2.92,11/22/2015 16:00,48.92,33.98,56,0,4.72,290,30.0231,Clear
2015112210,Meteostat,2.92,11/22/2015 17:00,46.94,33.8,60,0,0,NA,30.0231,Clear
2015112210,Meteostat,21.5,11/22/2015 17:58,33.8,33.8,100,NA,0,NA,30.0202,NA
2015112210,Meteostat,2.92,11/22/2015 18:00,44.06,33.08,65,0,0,NA,30.0172,Clear
2015112211,Meteostat,3.17,11/22/2015 13:00,82.94,30.56,15,0,9.2,330,29.8932,Clear
2015112211,Meteostat,3.17,11/22/2015 14:00,82.94,25.16,12,0,8.08,310,29.8784,Clear
2015112211,Meteostat,3.17,11/22/2015 15:00,82.94,28.76,14,0,8.08,300,29.8725,Clear
2015112211,Meteostat,3.17,11/22/2015 16:00,80.96,34.88,19,0,5.84,300,29.8696,Clear
2015112211,Meteostat,3.17,11/22/2015 17:00,75.92,37.58,25,0,5.84,330,29.8696,Clear
2015112211,Meteostat,3.17,11/22/2015 18:00,73.94,31.46,21,0,0,NA,29.8843,Clear
2015112300,Meteostat,5.16,11/23/2015 20:00,30.02,8.06,39,0,4.72,290,30.094,Clear
2015112300,Meteostat,30.51,11/23/2015 20:15,28.4,8.78,43,NA,4.72,NA,30.1014,NA
2015112300,Meteostat,5.16,11/23/2015 21:00,28.04,8.96,44,0,4.72,270,30.1088,Clear
2015112300,Meteostat,30.51,11/23/2015 21:15,28.4,10.76,47,NA,5.28,NA,30.1176,NA
2015112300,Meteostat,5.16,11/23/2015 22:00,28.94,10.22,45,0,5.84,280,30.1265,Clear
2015112300,Meteostat,30.51,11/23/2015 22:15,30.2,10.4,43,NA,4.6,NA,30.1368,NA
2015112300,Meteostat,5.16,11/23/2015 23:00,23,10.76,59,0,3.36,250,30.1472,Clear
2015112300,Meteostat,5.16,11/24/2015 0:00,26.06,10.76,52,0,5.84,250,30.159,Clear
2015112300,Meteostat,30.51,11/24/2015 0:15,28.4,12.56,51,NA,4.6,NA,30.1634,NA
2015112300,Meteostat,5.16,11/24/2015 1:00,24.08,12.2,60,0,3.36,300,30.1678,Clear
2015112300,Meteostat,5.16,11/24/2015 2:00,17.96,14,84,0,0,NA,30.1855,Clear
2015112600,Meteostat,3.17,11/26/2015 12:00,53.06,40.82,63,0,18.33,210,30.3982,Clear
2015112600,Meteostat,3.17,11/26/2015 13:00,55.04,42.26,62,0,14.98,200,30.3745,Clear
2015112600,Meteostat,3.17,11/26/2015 14:00,57.92,44.96,62,0,12.74,210,30.3627,Clear
2015112600,Meteostat,3.17,11/26/2015 15:00,59,45.14,60,0,13.86,200,30.3361,Clear
2015112600,Meteostat,3.17,11/26/2015 16:00,59,45.14,60,0,16.09,210,30.3214,Clear
2015112600,Meteostat,3.17,11/26/2015 17:00,57.02,44.06,62,0,16.09,200,30.3184,Clear
2015112601,Meteostat,2.67,11/26/2015 15:00,68,68,100,0.051,9.2,130,30.0468,Light Rain
2015112601,Meteostat,2.67,11/26/2015 16:00,68,68,100,0.02,9.2,120,30.029,Light Rain
2015112601,Meteostat,2.67,11/26/2015 17:00,68,68,100,0.012,6.96,140,30.0379,Light Rain
2015112601,Meteostat,3.6,11/26/2015 18:00,71.96,66.2,82,0.012,10.31,140,30.0645,Light Rain
2015112601,Meteostat,3.6,11/26/2015 19:00,71.96,65.12,79,0.051,10.31,140,30.0586,Light Rain
2015112601,Meteostat,2.67,11/26/2015 20:00,68.54,68.54,100,0.319,8.08,140,30.0704,Heavy Rain
2015112602,Meteostat,2.3,11/26/2015 19:00,39.02,37.22,93,0.059,18.33,20,30.1796,Light Rain
2015112602,Meteostat,2.3,11/26/2015 20:00,37.04,34.16,89,0.039,20.82,20,30.2033,Light Rain
2015112602,Meteostat,2.3,11/26/2015 21:00,35.96,33.8,92,0.039,13.86,10,30.218,Light Rain
2015112602,Meteostat,2.3,11/26/2015 22:00,35.06,32.9,92,0.059,17.21,10,30.2387,Light Rain
2015112602,Meteostat,2.3,11/26/2015 23:00,33.98,31.82,92,0.079,13.86,10,30.2653,Light Snow
2015112602,Meteostat,2.3,11/27/2015 0:00,33.08,30.92,92,0.039,14.98,0,30.2978,Light Snow
2015112900,Meteostat,3.67,11/29/2015 12:00,46.4,44.42,93,0.012,4.72,20,30.2239,Light Rain
2015112900,Meteostat,3.67,11/29/2015 13:00,46.4,44.42,93,0,3.36,30,30.2328,Clear
2015112900,Meteostat,3.67,11/29/2015 14:00,46.4,44.42,93,0,0,NA,30.2121,Clear
2015112900,Meteostat,3.98,11/29/2015 15:00,45.5,43.88,94,0,8.08,20,30.2121,Clear
2015112900,Meteostat,3.67,11/29/2015 16:00,46.4,44.42,93,0.012,3.36,10,30.2328,Light Rain
2015112900,Meteostat,3.67,11/29/2015 17:00,46.4,44.42,93,0,0,NA,30.2328,Clear
2015112900,Meteostat,3.67,11/29/2015 18:00,46.4,42.8,87,0,3.36,0,30.2417,Clear
2015112901,Meteostat,4.41,11/29/2015 12:00,69.98,53.06,55,0,6.96,230,30.156,Clear
2015112901,Meteostat,4.41,11/29/2015 13:00,71.96,53.96,53,0,5.84,230,30.1206,Clear
2015112901,Meteostat,4.41,11/29/2015 14:00,73.04,54.86,53,0,8.08,160,30.0881,Clear
2015112901,Meteostat,4.41,11/29/2015 15:00,73.04,53.24,50,0,8.08,170,30.0704,Clear
2015112901,Meteostat,4.41,11/29/2015 16:00,73.04,53.24,50,0,8.08,160,30.0645,Clear
2015112901,Meteostat,4.41,11/29/2015 17:00,71.96,52.88,51,0,5.84,170,30.0556,Clear
2015112902,Meteostat,3.29,11/29/2015 12:00,42.98,39.02,86,0,10.31,50,30.2978,Clear
2015112902,Meteostat,3.29,11/29/2015 13:00,44.96,39.74,82,0,9.2,50,30.2564,Clear
2015112902,Meteostat,3.29,11/29/2015 14:00,44.96,37.94,76,0,8.08,50,30.2357,Clear
2015112902,Meteostat,3.29,11/29/2015 15:00,44.96,37.94,76,0,9.2,40,30.2328,Clear
2015112902,Meteostat,3.29,11/29/2015 16:00,44.06,37.04,76,0,10.31,50,30.221,Clear
2015112902,Meteostat,3.29,11/29/2015 17:00,42.98,37.94,82,0,6.96,20,30.2446,Clear
2015112903,Meteostat,8.08,11/29/2015 11:00,51.62,50.18,95,0,6.96,330,30.1383,Clear
2015112903,Meteostat,8.08,11/29/2015 12:00,51.98,50.36,94,0,8.08,320,30.1294,Clear
2015112903,Meteostat,8.08,11/29/2015 13:00,52.34,50.36,93,0,5.84,310,30.097,Clear
2015112903,Meteostat,8.08,11/29/2015 14:00,52.52,50.18,92,0,9.2,330,30.0763,Clear
2015112903,Meteostat,8.08,11/29/2015 15:00,51.44,50,95,0,8.08,330,30.0674,Clear
2015112903,Meteostat,8.08,11/29/2015 16:00,51.08,49.64,95,0,6.96,340,30.0615,Clear
2015112904,Meteostat,2.42,11/29/2015 12:00,41,32,70,0,9.2,60,30.2712,Clear
2015112904,Meteostat,2.42,11/29/2015 13:00,41,30.92,67,0,11.43,70,30.2505,Clear
2015112904,Meteostat,2.42,11/29/2015 14:00,42.08,30.74,64,0,11.43,60,30.2151,Clear
2015112904,Meteostat,2.42,11/29/2015 15:00,42.08,30.74,64,0,9.2,40,30.218,Clear
2015112904,Meteostat,2.42,11/29/2015 16:00,42.08,30.02,62,0,10.31,30,30.2298,Clear
2015112904,Meteostat,2.42,11/29/2015 17:00,41,28.94,62,0,10.31,50,30.2269,Clear
2015112904,Meteostat,2.42,11/29/2015 18:00,39.92,29.84,67,0,11.43,40,30.2387,Clear
2015112905,Meteostat,1.62,11/29/2015 12:00,44.96,24.26,44,0,4.72,30,30.221,Clear
2015112905,Meteostat,1.62,11/29/2015 13:00,48.92,21.02,33,0,5.84,20,30.2121,Clear
2015112905,Meteostat,1.62,11/29/2015 14:00,48.92,19.58,31,0,5.84,40,30.1974,Clear
2015112905,Meteostat,1.62,11/29/2015 15:00,48.02,21.02,34,0,6.96,10,30.1974,Clear
2015112905,Meteostat,1.62,11/29/2015 16:00,46.04,21.2,37,0,5.84,30,30.2121,Clear
2015112905,Meteostat,1.62,11/29/2015 17:00,44.06,18.86,36,0,3.36,40,30.2476,Clear
2015112905,Meteostat,1.62,11/29/2015 18:00,42.08,20.12,41,0,5.84,20,30.2564,Clear
2015112906,Meteostat,4.6,11/29/2015 12:00,73.94,57.2,56,0,6.96,60,30.1649,Clear
2015112906,Meteostat,4.6,11/29/2015 13:00,73.94,57.74,57,0,10.31,60,30.1353,Clear
2015112906,Meteostat,4.6,11/29/2015 14:00,73.94,57.2,56,0,5.84,40,30.1117,Clear
2015112906,Meteostat,4.6,11/29/2015 15:00,73.04,57.92,59,0,8.08,60,30.1029,Clear
2015112906,Meteostat,4.6,11/29/2015 16:00,73.04,55.94,55,0,5.84,50,30.094,Clear
2015112906,Meteostat,4.6,11/29/2015 17:00,69.08,60.8,75,0,4.72,70,30.0999,Clear
2015112906,Meteostat,4.6,11/29/2015 18:00,66.02,62.06,87,0,4.72,40,30.0999,Clear
2015112907,Meteostat,3.73,11/29/2015 11:00,57.92,55.94,93,0.02,8.08,20,30.1088,Light Rain
2015112907,Meteostat,3.73,11/29/2015 12:00,59,56.12,90,0.012,6.96,30,30.0733,Light Rain
2015112907,Meteostat,3.73,11/29/2015 13:00,60.08,57.2,90,0,3.36,60,30.0379,Clear
2015112907,Meteostat,3.73,11/29/2015 14:00,59,56.12,90,0.039,6.96,330,30.0408,Light Rain
2015112907,Meteostat,3.73,11/29/2015 15:00,55.04,51.8,89,0.008,16.09,0,30.0349,Light Rain
2015112907,Meteostat,3.73,11/29/2015 16:00,53.96,51.08,90,0.098,5.84,20,30.0438,Moderate Rain
2015112907,Meteostat,3.73,11/29/2015 17:00,53.96,51.08,90,0.15,4.72,20,30.0468,Moderate Rain
2015112908,Meteostat,4.85,11/29/2015 11:00,35.96,33.8,92,0.059,9.2,70,30.2978,Light Rain
2015112908,Meteostat,4.85,11/29/2015 12:00,37.04,34.16,89,0.012,10.31,50,30.2535,Light Rain
2015112908,Meteostat,4.85,11/29/2015 13:00,35.96,33.8,92,0.039,8.08,60,30.2387,Light Rain
2015112908,Meteostat,4.85,11/29/2015 14:00,37.04,34.88,92,0.039,8.08,70,30.2298,Light Rain
2015112908,Meteostat,4.85,11/29/2015 15:00,37.04,34.16,89,0.11,9.2,50,30.221,Moderate Rain
2015112908,Meteostat,4.85,11/29/2015 16:00,37.04,34.88,92,0.02,11.43,60,30.2003,Light Rain
2015112908,Meteostat,4.85,11/29/2015 17:00,35.96,34.88,96,0.02,11.43,70,30.2003,Light Rain
2015112909,Meteostat,2.24,11/29/2015 13:00,55.94,28.58,35,0,0,NA,30.1619,Clear
2015112909,Meteostat,2.24,11/29/2015 14:00,57.02,28.94,34,0,5.84,290,30.1472,Clear
2015112909,Meteostat,2.24,11/29/2015 15:00,57.92,28.22,32,0,4.72,260,30.1413,Clear
2015112909,Meteostat,2.24,11/29/2015 16:00,57.02,28.22,33,0,6.96,250,30.1442,Clear
2015112909,Meteostat,2.24,11/29/2015 17:00,51.98,30.2,43,0,6.96,300,30.1442,Clear
2015112909,Meteostat,2.24,11/29/2015 18:00,48.92,31.1,50,0,5.84,290,30.1501,Clear
2015112910,Meteostat,21.5,11/29/2015 12:58,35.6,35.6,100,NA,1.68,NA,30.2092,NA
2015112910,Meteostat,2.92,11/29/2015 13:00,37.94,32,79,0,0,NA,30.2062,Clear
2015112910,Meteostat,21.5,11/29/2015 13:58,33.8,33.8,100,NA,5.59,30,30.2047,NA
2015112910,Meteostat,2.92,11/29/2015 14:00,39.02,33.08,79,0,0,NA,30.2033,Clear
2015112910,Meteostat,2.92,11/29/2015 15:00,37.94,32,79,0,0,NA,30.1974,Clear
2015112910,Meteostat,2.92,11/29/2015 16:00,35.96,30.92,82,0,4.72,130,30.1974,Clear
2015112910,Meteostat,2.92,11/29/2015 17:00,35.06,30.92,85,0,0,NA,30.1915,Clear
2015112910,Meteostat,21.5,11/29/2015 17:16,28.4,28.4,100,NA,0,NA,30.1885,NA
2015112910,Meteostat,2.92,11/29/2015 18:00,33.98,30.74,88,0,0,NA,30.1855,Clear
2015112911,Meteostat,9.07,11/29/2015 18:00,21.38,18.32,88,0.012,4.72,0,30.1383,Light Snow
2015112911,Meteostat,9.07,11/29/2015 19:00,20.66,20.12,98,0.012,0,NA,30.1383,Light Snow
2015112911,Meteostat,9.07,11/29/2015 20:00,20.48,19.94,98,0.012,0,NA,30.1294,Light Snow
2015112911,Meteostat,9.07,11/29/2015 21:00,20.66,19.94,97,0.012,1.12,180,30.1176,Light Snow
2015112911,Meteostat,9.07,11/29/2015 22:00,20.66,20.48,99,0.02,0,NA,30.097,Light Snow
2015112911,Meteostat,7.77,11/29/2015 23:00,23,23,100,0.012,0,NA,30.0615,Light Snow
2015113000,Meteostat,0.68,11/30/2015 20:00,44.06,31.1,60,0,8.08,50,30.1413,Clear
2015113000,Meteostat,0.68,11/30/2015 21:00,42.98,32,65,0,5.84,60,30.1117,Clear
2015113000,Meteostat,0.68,11/30/2015 22:00,44.96,33.08,63,0,8.08,90,30.0999,Clear
2015113000,Meteostat,0.68,11/30/2015 23:00,44.96,35.06,68,0,5.84,120,30.1029,Clear
2015113000,Meteostat,0.68,12/1/2015 0:00,44.96,36.14,71,0,8.08,120,30.0438,Clear
2015113000,Meteostat,0.68,12/1/2015 1:00,46.04,37.22,71,0,9.2,130,30.032,Clear
2015120300,Meteostat,3.17,12/3/2015 20:00,42.98,30.02,60,0,9.2,260,30.3214,Clear
2015120300,Meteostat,3.17,12/3/2015 21:00,42.08,30.02,62,0,10.31,280,30.3273,Clear
2015120300,Meteostat,3.17,12/3/2015 22:00,41,30.2,65,0,8.08,280,30.3361,Clear
2015120300,Meteostat,3.17,12/3/2015 23:00,41,30.92,67,0,12.74,260,30.3361,Clear
2015120300,Meteostat,3.17,12/4/2015 0:00,39.92,29.84,67,0,14.98,260,30.3421,Clear
2015120300,Meteostat,3.17,12/4/2015 1:00,37.94,30.02,73,0,13.86,270,30.3302,Clear
2015120600,Meteostat,1.62,12/6/2015 12:00,50,33.98,54,0,4.72,170,30.4336,Clear
2015120600,Meteostat,1.62,12/6/2015 13:00,51.08,33.08,50,0,8.08,180,30.3982,Clear
2015120600,Meteostat,1.62,12/6/2015 14:00,51.98,31.82,46,0,4.72,180,30.3745,Clear
2015120600,Meteostat,1.62,12/6/2015 15:00,53.06,31.1,43,0,6.96,180,30.3539,Clear
2015120600,Meteostat,1.62,12/6/2015 16:00,55.04,31.1,40,0,8.08,180,30.348,Clear
2015120600,Meteostat,1.62,12/6/2015 17:00,48.02,30.74,51,0,6.96,200,30.3391,Clear
2015120600,Meteostat,1.62,12/6/2015 18:00,51.08,31.1,46,0,5.84,170,30.3302,Clear
2015120601,Meteostat,7.02,12/6/2015 12:00,44.06,33.8,67,0,8.08,240,30.4159,Clear
2015120601,Meteostat,7.02,12/6/2015 13:00,44.96,36.14,71,0,9.2,230,30.3952,Clear
2015120601,Meteostat,7.02,12/6/2015 14:00,44.06,35.96,73,0,10.31,220,30.3627,Clear
2015120601,Meteostat,7.02,12/6/2015 15:00,44.96,33.98,65,0,10.31,210,30.3214,Clear
2015120601,Meteostat,7.02,12/6/2015 16:00,44.96,33.08,63,0,5.84,240,30.2948,Clear
2015120601,Meteostat,7.02,12/6/2015 17:00,42.98,33.8,70,0,5.84,270,30.2889,Clear
2015120601,Meteostat,7.02,12/6/2015 18:00,42.08,35.06,76,0,5.84,210,30.2771,Clear
2015120602,Meteostat,1.86,12/6/2015 12:00,80.06,68.9,69,0,20.82,60,30.1855,Clear
2015120602,Meteostat,1.86,12/6/2015 13:00,82.04,69.08,65,0,16.09,50,30.156,Clear
2015120602,Meteostat,1.86,12/6/2015 14:00,80.96,68.18,65,0,19.7,70,30.1353,Clear
2015120602,Meteostat,1.86,12/6/2015 15:00,80.96,68.18,65,0,18.33,60,30.1235,Clear
2015120602,Meteostat,1.86,12/6/2015 16:00,80.06,68.18,67,0,14.98,60,30.1235,Clear
2015120602,Meteostat,1.86,12/6/2015 17:00,78.98,67.1,67,0,13.86,50,30.1147,Clear
2015120603,Meteostat,0.68,12/6/2015 12:00,44.96,33.98,65,0,5.84,160,30.41,Clear
2015120603,Meteostat,0.68,12/6/2015 13:00,48.02,33.98,58,0,5.84,200,30.3804,Clear
2015120603,Meteostat,0.68,12/6/2015 14:00,48.92,31.1,50,0,3.36,200,30.348,Clear
2015120603,Meteostat,0.68,12/6/2015 15:00,50,31.1,48,0,5.84,210,30.3214,Clear
2015120603,Meteostat,0.68,12/6/2015 16:00,44.96,36.14,71,0,0,NA,30.3155,Clear
2015120603,Meteostat,0.68,12/6/2015 17:00,46.04,32.9,60,0,4.72,150,30.283,Clear
2015120604,Meteostat,3.73,12/6/2015 11:00,55.94,34.88,45,0,3.36,150,30.4425,Clear
2015120604,Meteostat,3.73,12/6/2015 12:00,59,35.96,42,0,4.72,210,30.41,Clear
2015120604,Meteostat,3.73,12/6/2015 13:00,59,37.04,44,0,0,NA,30.3804,Clear
2015120604,Meteostat,3.73,12/6/2015 14:00,60.08,38.12,44,0,4.72,210,30.345,Clear
2015120604,Meteostat,3.73,12/6/2015 15:00,60.08,38.12,44,0,12.74,190,30.3007,Clear
2015120604,Meteostat,3.73,12/6/2015 16:00,59,38.84,47,0,8.08,180,30.2919,Clear
2015120604,Meteostat,3.73,12/6/2015 17:00,57.02,40.1,53,0,0,NA,30.2948,Clear
2015120605,Meteostat,5.41,12/6/2015 11:00,44.06,31.82,62,0,9.2,190,30.3037,Clear
